2023/07/10,12:17:19,192.168.90.88,,,kwata,,NG
2023/07/10,12:17:29,192.168.90.88,,,LoginID01,,NG
2023/07/10,12:19:12,192.168.3.211,,,,,NG
2023/07/10,12:19:20,192.168.3.211,,,,,NG
2023/07/10,12:19:20,192.168.3.211,,,,,NG
2023/07/10,12:19:20,192.168.3.211,,,,,NG
2023/07/10,12:25:32,192.168.3.211,,,,,NG
2023/07/10,12:25:32,192.168.3.211,,,,,NG
2023/07/10,12:25:32,192.168.3.211,,,,,NG
2023/07/10,12:31:00,192.168.3.211,,,,,NG
2023/07/10,12:48:06,192.168.90.88,no-data,全国商工会連合会(テストアカウント用),1000000001,0,OK
2023/07/10,13:20:16,192.168.90.88,,,1000000001,,NG
2023/07/10,13:20:25,192.168.90.88,no-data,全国商工会連合会(テストアカウント用),1000000001,0,OK
2023/07/10,13:24:28,192.168.90.88,no-data,全国商工会連合会(テストアカウント用),1000000001,0,OK
2023/07/10,13:29:28,192.168.3.211,,,,,NG
2023/07/10,15:12:54,192.168.3.211,,,,,NG
2023/07/10,16:04:05,192.168.3.211,,,,,NG
2023/07/10,16:29:51,192.168.3.211,,,,,NG
2023/07/10,17:29:49,192.168.3.211,,,,,NG
2023/07/10,18:28:29,192.168.90.88,,,,,NG
2023/07/10,18:29:44,192.168.3.211,,,,,NG
2023/07/10,18:31:42,192.168.90.88,,,,,NG
2023/07/10,18:34:09,192.168.90.88,,,,,NG
2023/07/10,18:42:25,192.168.90.88,,,,,NG
2023/07/10,18:42:30,192.168.90.88,,,,,NG
2023/07/10,18:42:40,192.168.90.88,,,,,NG
2023/07/10,18:44:13,192.168.90.88,no-data,全国商工会連合会(テストアカウント用),1000000001,0,OK
2023/07/11,10:56:50,192.168.90.88,no-data,全国商工会連合会(テストアカウント用),1000000001,0,OK
2023/07/11,10:56:50,192.168.3.211,,,,,NG
2023/07/11,11:21:55,192.168.8.19,no-data,ソリマチ担当者用アカウント01,sori5301,0,OK
2023/07/11,11:29:43,192.168.3.211,,,,,NG
2023/07/20,13:58:24,172.28.96.34,,,,,NG
2023/07/20,13:58:24,192.168.3.211,,,,,NG
2023/07/20,13:58:40,172.28.96.34,,,,,NG
2023/07/20,13:59:25,192.168.3.211,,,,,NG
2023/07/20,13:59:26,192.168.3.211,,,,,NG
2023/07/20,13:59:33,192.168.3.211,,,,,NG
2023/07/20,13:59:33,192.168.3.211,,,,,NG
2023/07/20,13:59:33,192.168.3.211,,,,,NG
2023/07/20,14:00:17,172.28.96.34,,,,,NG
2023/07/20,14:00:20,172.28.96.34,,,,,NG
2023/07/20,14:00:58,172.28.96.34,,,,,NG
2023/07/20,14:00:58,192.168.3.211,,,,,NG
2023/07/20,14:01:02,192.168.3.211,,,,,NG
2023/07/20,14:01:03,192.168.3.211,,,,,NG
2023/07/20,14:01:03,192.168.3.211,,,,,NG
2023/07/20,14:01:37,172.28.96.34,,,,,NG
2023/07/20,14:03:00,172.28.96.34,,,,,NG
2023/07/20,14:18:32,172.28.96.34,,,,,NG
2023/07/20,14:18:42,172.28.96.34,,,,,NG
2023/07/20,14:18:52,172.28.96.34,,,,,NG
2023/07/20,14:19:48,172.28.96.34,no-data,ソリマチ担当者用アカウント01,sori5301,0,OK
2023/07/20,14:37:17,172.28.96.34,,,,,NG
2023/07/20,14:59:47,192.168.3.211,,,,,NG
2023/07/21,14:00:43,192.168.8.19,,,,,NG
2023/07/21,14:00:43,192.168.3.211,,,,,NG
2023/07/21,14:01:02,192.168.8.19,no-data,ソリマチ担当者用アカウント01,sori5301,0,OK
2023/07/21,14:01:02,192.168.3.211,,,,,NG
2023/07/21,16:53:53,192.168.8.19,,,,,NG
2023/07/21,16:53:53,192.168.3.211,,,,,NG
2023/07/21,16:54:00,192.168.8.19,no-data,ソリマチ担当者用アカウント01,sori5301,0,OK
2023/07/21,16:54:00,192.168.3.211,,,,,NG
2023/07/21,17:31:46,192.168.3.211,,,,,NG
