2023/12/01,11:25:09,192.168.3.211,,,,,NG
2023/12/01,11:25:17,192.168.3.211,,,,,NG
2023/12/01,11:25:17,192.168.3.211,,,,,NG
2023/12/01,11:25:17,192.168.3.211,,,,,NG
2023/12/01,11:56:04,192.168.3.211,,,,,NG
2023/12/01,11:57:45,192.168.3.211,,,,,NG
2023/12/01,15:00:45,192.168.3.211,,,,,NG
2023/12/21,16:23:12,192.168.3.211,,,,,NG
2023/12/21,16:23:23,192.168.3.211,,,,,NG
2023/12/21,16:23:34,192.168.3.211,,,,,NG
2023/12/21,16:23:34,192.168.3.211,,,,,NG
2023/12/21,16:23:34,192.168.3.211,,,,,NG
